STATE,COUNTY,YEAR,SEX,GEOID,perdrop,groups,CCR,CCRMinusOne,testval,uniqueid,a,b,c,rsq,n,reduce,diff,predCCR,AGE,POPULATION,cnty_year,PopMinusOne,predPop,numdiff,perdiff
28,099,1985,1,28099,0.9868512963799976,ccr16,0.5523465703971119,0.5758754863813229,0.9591423553517416,28099_1985,2.9424302700478645e-4,1.031977128647647,NA,0.6187517504984275,48,0.9867239973497048,-0.015883591500772565,0.5682301618978844,16,282,28099_1985,288,163.6502866265907,118.34971337340929,0.41967983465747977
28,099,1985,1,28099,0.9868512963799976,ccr17,0.46153846153846156,0.46511627906976744,0.9923076923076923,28099_1985,0.47190176914108206,0.5196197530265166,NA,0.3093907846078947,48,1.592052600243391,-0.27895111997009236,0.7404895815085539,17,153,28099_1985,148,109.59245806326598,43.40754193673402,0.28370942442309816
28,099,1985,2,28099,0.9868512963799976,ccr1,1.0111902339776195,1.0203665987780042,0.9910067961736749,28099_1985,-0.028395502269465623,1.019277501158587,NA,0.8822595546235519,48,0.9589785506419346,0.03268055195804864,0.9785096820195709,1,999,28099_1985,1025,1002.9724240700601,-3.9724240700601285,-0.003976400470530659
28,099,1985,2,28099,0.9868512963799976,ccr2,0.9637546468401487,0.9689497716894977,0.9946383961262609,28099_1985,0.006381758340115632,1.0006101776707972,NA,0.8591376974665668,48,0.9931612602955602,0.0014312704259118458,0.9623233764142368,2,994,28099_1985,1002,964.2480231670653,29.7519768329347,0.029931566230316602
28,099,1985,2,28099,0.9868512963799976,ccr3,0.9493670886075949,0.9488910318225651,1.0005016980549553,28099_1985,0.023001443283145323,0.9743322758793362,NA,0.9141905277297867,48,1.0101564965420833,-0.009161351698489861,0.9585284403060848,3,1037,28099_1985,1061,1016.9986751647559,20.001324835244077,0.01928768065115147
28,099,1985,2,28099,0.9868512963799976,ccr4,0.9020368574199806,0.900375939849624,1.0018446934184335,28099_1985,-0.010714369353116811,0.9995445195042761,NA,0.8184209138611291,48,0.9763401355117249,0.022963690295702,0.8790731671242786,4,975,28099_1985,984,865.0079964502902,109.9920035497098,0.1128123113330357
28,099,1985,2,28099,0.9868512963799976,ccr5,0.9944444444444445,1.0055187637969094,0.9889864617636298,28099_1985,-0.057914650716169934,1.0526734773767101,NA,0.7921296941522441,48,0.9306725841924484,0.058635698087578736,0.9358087463568657,5,930,28099_1985,958,896.5047790098773,33.495220990122675,0.036016366656045885
28,099,1985,2,28099,0.9868512963799976,ccr6,0.9565217391304348,0.9739229024943311,0.9821329149162322,28099_1985,-0.006900120048531229,0.9977953034089146,NA,0.8237231896930532,48,0.9800939427093315,0.0019858017298500785,0.9545359374005847,6,895,28099_1985,911,869.5822389719327,25.417761028067275,0.02839973299225394
28,099,1985,2,28099,0.9868512963799976,ccr7,0.9572649572649573,0.9721518987341772,0.9846866096866098,28099_1985,2.6087059018323638e-5,0.9899909932739698,NA,0.9001031949369798,48,0.9870077892599104,-0.0022565391294872006,0.9595214963944445,7,858,28099_1985,859,824.2289654028278,33.77103459717216,0.03936018018318434
28,099,1985,2,28099,0.9868512963799976,ccr8,1.015625,1.0336,0.9826093266253869,28099_1985,0.00989356799128521,0.9857833527880917,NA,0.9364631221285193,48,0.9968507943539268,-0.014719981044218677,1.0303449810442187,8,784,28099_1985,768,791.30494544196,-7.304945441959944,-0.00931753245147952
