STATE,COUNTY,YEAR,SEX,GEOID,perdrop,uniqueid,groups,testval
05,093,1993,2,05093,0.9472514382428424,05093_1993,ccr17,1.008467695162974
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr1,0.9454084395845745
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr2,0.9508510663197328
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr3,0.8908903694233736
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr4,0.830161187957167
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr5,0.9019337174727655
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr6,0.9300062627956264
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr7,0.9353674000337433
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr8,0.9302630827105489
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr9,0.9384958595676667
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr10,0.9526470903221113
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr11,0.9532013028224882
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr12,0.93976795762296
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr13,1.0169421658826534
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr14,1.0303333871494131
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr15,1.0267761836028786
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr16,1.0230302301479188
06,053,1994,1,06053,0.9542151006194165,06053_1994,ccr17,1.0274624248496993
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr1,0.9469598108179658
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr2,0.9521163646470409
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr3,0.9266374942336821
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr4,0.9144063209512858
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr5,0.9310985073835413
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr6,0.9495604910855712
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr7,0.9448175574353654
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr8,0.9385042774757432
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr9,0.9435629635611033
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr10,0.95774898999528
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr11,0.9526467319484403
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr12,0.9371984872624463
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr13,1.0037270270483438
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr14,1.018638668003886
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr15,1.0231065115012348
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr16,1.0196247785488575
06,053,1994,2,06053,0.9542151006194165,06053_1994,ccr17,1.0147288029925188
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr1,0.9927543248091271
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr2,0.9793444163008658
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr3,0.9776768699466674
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr4,0.9846839079469324
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr5,0.9984635175856645
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr6,0.9904248394895833
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr7,0.9893350677039254
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr8,0.9879310238330926
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr9,0.9757389491218156
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr10,0.9811665359237484
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr11,0.9980462277475353
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr12,0.9879101033607588
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr13,0.9912023068179332
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr14,0.9974612381007707
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr15,1.0022953128033059
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr16,1.0119585529598103
11,001,1980,1,11001,0.9889133626069451,11001_1980,ccr17,0.9898612269746291
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr1,0.8901120298324701
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr2,0.8702739164213454
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr3,0.9441885183210217
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr4,1.0251380116394972
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr5,0.995980520888455
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr6,0.9574747694743393
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr7,0.9662221282349251
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr8,0.977447845493868
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr9,0.981565216285641
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr10,0.9877305133837864
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr11,0.9882403561926413
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr12,0.9838540888876587
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr13,0.9959207302735871
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr14,0.9876541382732343
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr15,1.0153276450021957
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr16,0.9727663132101355
11,001,1990,1,11001,0.9782159369490353,11001_1990,ccr17,0.9840284988250723
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr1,0.9886823354877424
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr2,0.9837919678114085
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr3,0.9759888252113634
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr4,0.988542010105345
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr5,0.9974580070665428
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr6,0.9823552579058352
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr7,0.9782420346681272
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr8,0.97926241272023
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr9,0.9764040852884508
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr10,0.9878913076313497
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr11,0.9973851771328487
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr12,0.9858525148353751
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr13,0.9910643481258389
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr14,0.9968955698970569
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr15,0.9904109042239643
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr16,0.9757045144643414
11,001,1980,2,11001,0.9889133626069451,11001_1980,ccr17,0.9934413889145512
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr1,0.8923223695047084
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr2,0.8699051214057286
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr3,0.9484522005498608
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr4,1.0227775227768603
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr5,0.992872672450645
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr6,0.9534421767372838
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr7,0.9633732800021958
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr8,0.977718553680303
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr9,0.9771590829909896
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr10,0.9852394996250075
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr11,0.9904585341305455
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr12,0.9833452430721553
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr13,1.0032745708914403
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr14,0.9888790483811961
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr15,1.006171814601699
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr16,1.004143471994616
11,001,1990,2,11001,0.9782159369490353,11001_1990,ccr17,0.9832763196086988
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr1,0.9793579160135553
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr2,0.9878851464836802
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr3,0.9875025818568771
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr4,0.9871348646442951
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr5,0.976938053232969
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr6,0.9724810363881908
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr7,0.9825185808453785
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr8,0.9774049884942853
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr9,0.9644090832651934
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr10,0.9668519401872363
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr11,0.9684640809963307
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr12,0.9845541642986402
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr13,0.9862442922926018
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr14,0.9840733182378502
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr15,0.9806162091662622
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr16,0.9803101630230968
12,031,1989,1,12031,0.9772808263813663,12031_1989,ccr17,0.9813823868049202
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr1,0.981607068400513
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr2,0.9920173681442273
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr3,0.9794754754366233
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr4,0.9723867785955379
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr5,0.9749947204975508
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr6,0.9757423383885316
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr7,0.9790458087765952
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr8,0.9762477617747396
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr9,0.9676560494736142
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr10,0.9618115925406683
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr11,0.9750226091256287
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr12,0.9842903280840057
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr13,0.9884831551743717
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr14,0.9779855084760477
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr15,0.9780728819452427
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr16,0.9822526324658815
12,031,1989,2,12031,0.9772808263813663,12031_1989,ccr17,0.9790245902401847
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr1,0.9532374100719424
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr2,0.9657150203217864
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr3,0.96160409556314
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr4,0.7050594348086123
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr5,0.5755804933547085
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr6,0.6041194545803725
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr7,0.6503935906657078
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr8,0.6994483222272755
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr9,0.7222672108490974
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr10,0.9006959706959706
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr11,0.9525296869377474
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr12,0.9360372790461562
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr13,0.9339326154272773
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr14,0.9499512611185573
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr15,0.9589851099285063
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr16,0.9547064777327934
12,037,2000,1,12037,0.9139972882990313,12037_2000,ccr17,0.9645390070921986
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr1,0.9673146034993835
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr2,0.9833185272924686
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr3,0.9815438934360456
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr4,0.968495575221239
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr5,0.9925423728813558
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr6,0.950262222974116
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr7,0.97127718906860006
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr8,0.9424815443527694
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr9,0.9608575334244657
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr10,0.9861743101052214
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr11,0.9793058272133447
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr12,0.9893862381811227
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr13,0.9659863945578232
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr14,0.9356878419552469
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr15,0.9515799045237554
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr16,0.9955849889624723
12,037,2000,2,12037,0.9139972882990313,12037_2000,ccr17,0.9682843437436213
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr1,0.9706469274400145
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr2,0.9683704372322648
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr3,0.9693115262348811
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr4,0.9320415278350483
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr5,0.9536511875221553
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr6,0.9344484391192918
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr7,0.9507245345482391
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr8,0.9240386994827149
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr9,0.9553401710726304
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr10,0.9621028743649883
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr11,0.9833342045395145
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr12,0.9584154081855984
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr13,1.005914344481287
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr14,1.0374858586124338
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr15,0.9802701388274825
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr16,1.078551504283722
13,031,2013,1,13031,0.9682819951525009,13031_2013,ccr17,1.0544540090917884
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr1,0.9661295785082633
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr2,0.9653033635459424
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr3,0.9797688120316336
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr4,0.961385462952986
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr5,0.995247549754702
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr6,0.9140698772426817
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr7,0.965801419003573
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr8,0.9495564376192955
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr9,0.9937719751809722
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr10,0.9449975005563044
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr11,0.977439076411913
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr12,1.0068168248747982
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr13,0.9684038917561726
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr14,1.0000319247736245
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr15,1.0484569196795213
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr16,0.970434027987031
13,031,2013,2,13031,0.9682819951525009,13031_2013,ccr17,1.0516640813347546
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr1,0.9386119060799133
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr2,0.9575324166715846
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr3,0.9570378378423687
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr4,0.931295434125623
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr5,0.9244915866678042
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr6,0.9319339022869099
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr7,0.9550871867337104
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr8,0.9567593628986781
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr9,0.9571267933145897
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr10,0.9519832435015843
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr11,0.9492310935888482
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr12,0.9609271132093843
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr13,0.994600140022043
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr14,1.0129448989581147
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr15,0.9847243636363636
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr16,0.9706683277033773
13,057,1993,1,13057,0.9619028903468758,13057_1993,ccr17,1.0113868348228463
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr1,0.9428257926545078
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr2,0.9626607092990784
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr3,0.9562696144462105
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr4,0.9281607569229963
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr5,0.9195172633061339
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr6,0.9432290715365393
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr7,0.9606829617907794
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr8,0.9577692952618333
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr9,0.9614798188142035
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr10,0.9626264159481462
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr11,0.9558300938284895
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr12,0.9626171606412622
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr13,0.9859899818308802
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr14,0.996506585287504
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr15,0.9748213020799793
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr16,0.9890548974522163
13,057,1993,2,13057,0.9619028903468758,13057_1993,ccr17,0.999302067139344
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr1,0.997072599531616
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr2,1.1008236971329004
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr3,0.986526454157082
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr4,0.7826743458659591
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr5,0.7371367635297255
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr6,0.6587465972304416
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr7,0.672782120636394
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr8,0.7563667232597623
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr9,0.7714251324025037
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr10,0.9461351252396029
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr11,1.001030544184582
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr12,0.8723318912414406
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr13,1.0317595108695652
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr14,1.069037037037037
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr15,0.9765395894428153
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr16,1.5130434782608695
13,259,2013,1,13259,0.9024757086492534,13259_2013,ccr17,0.8378571428571427
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr1,0.9707936507936508
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr2,1.0640207419226166
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr3,0.9089195239778485
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr4,1.112787128188843
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr5,1.185483870967742
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr6,0.9595093300067572
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr7,0.8267716535433072
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr8,0.990671396662725
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr9,0.9042318048466826
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr10,1.0193754115975182
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr11,0.9830805645656175
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr12,0.9951586874663797
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr13,0.886762675083843
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr14,0.9990331936835322
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr15,0.9383458646616541
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr16,1.211309523809524
13,259,2013,2,13259,0.9024757086492534,13259_2013,ccr17,1.1004728132387709
